id;age;gender;race;driving_experience;education;income;credit_score;vehicle_ownership;vehicle_year;married;children;postal_code;annual_mileage;vehicle_type;speeding_violations;DUIs;past_accidents;outcome
434797;16-25;male;minority;0-9y;none;poverty;0.2275536836669774;FALSE;before 2015;FALSE;TRUE;32765;10000.0;sports car;0;0;0;TRUE
354302;26-39;female;majority;10-19y;none;working class;0.6867949983714885;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;FALSE
959292;65+;female;majority;10-19y;university;upper class;0.666940244836433;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;2;0;2;FALSE
335156;26-39;female;majority;10-19y;high school;working class;0.35006852113617337;TRUE;before 2015;FALSE;FALSE;10238;17000.0;sedan;1;0;0;FALSE
556971;26-39;male;majority;10-19y;university;upper class;0.5620592676160164;TRUE;after 2015;TRUE;TRUE;32765;8000.0;sedan;1;1;0;FALSE
451148;65+;female;minority;20-29y;high school;upper class;0.6624382802068757;FALSE;before 2015;FALSE;TRUE;32765;12000.0;sedan;3;1;0;FALSE
541074;26-39;male;majority;10-19y;high school;working class;0.5059182300320118;FALSE;before 2015;TRUE;TRUE;10238;10000.0;sedan;2;1;0;FALSE
593578;16-25;female;minority;0-9y;none;poverty;0.2457399176525432;FALSE;before 2015;FALSE;FALSE;32765;13000.0;sedan;0;0;0;TRUE
927572;40-64;male;majority;20-29y;high school;upper class;0.6514777105115379;TRUE;before 2015;FALSE;TRUE;32765;12000.0;sedan;9;2;0;FALSE
370627;16-25;female;majority;0-9y;university;working class;0.3771441874277573;TRUE;after 2015;FALSE;FALSE;32765;;sedan;0;0;0;FALSE
600608;16-25;male;majority;0-9y;high school;middle class;0.3840554262356353;FALSE;before 2015;FALSE;FALSE;21217;17000.0;sedan;0;0;0;TRUE
773054;65+;female;majority;30y+;university;upper class;0.5152774932024549;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;2;1;2;FALSE
326697;16-25;male;majority;0-9y;high school;poverty;;FALSE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;0;TRUE
148284;40-64;male;majority;10-19y;university;upper class;0.6056771604160297;TRUE;after 2015;TRUE;TRUE;10238;13000.0;sedan;1;0;2;TRUE
483232;40-64;male;majority;20-29y;university;upper class;0.6081745188043152;TRUE;before 2015;FALSE;TRUE;32765;10000.0;sedan;7;0;1;FALSE
752775;40-64;male;majority;0-9y;university;upper class;0.6377499969959002;TRUE;before 2015;FALSE;TRUE;32765;;sedan;0;0;0;TRUE
317412;26-39;male;majority;10-19y;university;upper class;;TRUE;before 2015;TRUE;FALSE;32765;11000.0;sedan;5;0;0;FALSE
694920;40-64;female;majority;20-29y;university;upper class;0.48123380493259704;TRUE;before 2015;TRUE;TRUE;32765;7000.0;sedan;5;0;1;FALSE
845494;26-39;female;majority;10-19y;university;middle class;0.5671296948261138;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;1;1;0;FALSE
922147;26-39;female;minority;10-19y;university;middle class;0.6575450568373521;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;0;0;1;FALSE
394677;26-39;female;majority;10-19y;university;middle class;0.4633341165020996;FALSE;after 2015;FALSE;FALSE;32765;11000.0;sedan;2;0;1;FALSE
831133;65+;male;majority;30y+;university;upper class;0.4099015796951398;TRUE;before 2015;TRUE;TRUE;92101;10000.0;sedan;6;0;0;FALSE
458721;26-39;female;majority;0-9y;university;middle class;0.6237900769375626;FALSE;before 2015;FALSE;TRUE;92101;8000.0;sedan;0;0;0;TRUE
981386;26-39;female;majority;10-19y;high school;middle class;0.6811481136521422;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;FALSE
42168;16-25;female;majority;0-9y;high school;working class;0.5013713614016168;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
902925;16-25;male;majority;0-9y;none;poverty;0.19658068369052506;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;TRUE
75332;65+;male;majority;30y+;high school;upper class;0.5755602108751551;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;5;1;1;FALSE
789201;16-25;female;majority;0-9y;high school;working class;0.4715380236955649;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
332784;26-39;female;minority;10-19y;high school;middle class;0.5861360604483771;TRUE;before 2015;TRUE;FALSE;10238;14000.0;sedan;1;0;1;FALSE
861839;26-39;male;majority;10-19y;university;upper class;0.6754406974300349;TRUE;after 2015;FALSE;TRUE;32765;;sedan;3;0;1;TRUE
249673;40-64;male;majority;0-9y;high school;upper class;0.6207307927876982;TRUE;before 2015;TRUE;TRUE;10238;8000.0;sedan;0;0;0;TRUE
56947;40-64;male;majority;20-29y;university;upper class;0.5650533271502788;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sports car;2;2;6;FALSE
668061;65+;female;majority;0-9y;university;upper class;0.7403233056364579;TRUE;after 2015;TRUE;TRUE;32765;10000.0;sedan;0;0;0;FALSE
277229;40-64;male;majority;10-19y;university;middle class;0.5804717515794329;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;1;2;2;FALSE
210131;40-64;male;majority;10-19y;high school;middle class;;TRUE;before 2015;TRUE;TRUE;32765;10000.0;sports car;3;1;1;FALSE
325888;40-64;male;majority;20-29y;high school;working class;0.4704665936904266;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;6;2;4;FALSE
87330;65+;female;majority;30y+;university;upper class;0.6843084001191895;TRUE;before 2015;TRUE;TRUE;10238;14000.0;sedan;0;2;0;FALSE
850125;40-64;male;majority;10-19y;university;upper class;0.5515933043764039;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;1;0;1;FALSE
318800;16-25;male;majority;0-9y;none;working class;0.4540926707599216;FALSE;before 2015;FALSE;FALSE;10238;9000.0;sedan;0;0;0;TRUE
914600;40-64;female;majority;20-29y;university;upper class;0.6641891015620235;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;2;0;3;FALSE
383237;16-25;male;majority;0-9y;none;poverty;0.3108475813289624;TRUE;before 2015;FALSE;TRUE;10238;;sedan;0;0;0;TRUE
397421;16-25;female;majority;0-9y;high school;poverty;;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
146453;65+;male;majority;10-19y;university;upper class;0.5978510844277737;TRUE;before 2015;TRUE;FALSE;10238;12000.0;sedan;0;0;1;FALSE
954268;40-64;male;minority;20-29y;university;upper class;0.5045698916727219;TRUE;after 2015;TRUE;TRUE;32765;7000.0;sedan;4;1;0;FALSE
867300;65+;male;majority;0-9y;university;upper class;0.5183450827189473;TRUE;after 2015;FALSE;FALSE;92101;;sedan;0;0;0;FALSE
250336;40-64;female;majority;20-29y;university;upper class;0.5832958365331581;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;FALSE
8316;40-64;male;minority;10-19y;high school;upper class;0.7200874460428613;TRUE;before 2015;TRUE;TRUE;92101;12000.0;sedan;1;0;2;FALSE
887384;26-39;female;majority;10-19y;high school;poverty;0.6002465292424253;FALSE;before 2015;TRUE;FALSE;10238;7000.0;sedan;3;0;3;FALSE
579169;26-39;male;majority;10-19y;none;middle class;0.4977088999668306;TRUE;before 2015;TRUE;TRUE;32765;11000.0;sports car;2;1;0;TRUE
735228;16-25;female;minority;0-9y;none;poverty;;FALSE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
646884;65+;male;majority;30y+;university;upper class;;TRUE;after 2015;FALSE;TRUE;32765;7000.0;sedan;13;1;2;FALSE
227345;16-25;male;majority;0-9y;high school;working class;;FALSE;before 2015;FALSE;FALSE;32765;14000.0;sedan;0;0;0;TRUE
578045;65+;male;majority;20-29y;university;upper class;0.3144599834469865;TRUE;after 2015;TRUE;TRUE;92101;10000.0;sedan;4;1;7;FALSE
695132;16-25;female;majority;0-9y;university;working class;0.3161664618349704;TRUE;before 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
442801;16-25;female;majority;0-9y;high school;poverty;0.3082204398310873;FALSE;before 2015;FALSE;FALSE;32765;13000.0;sedan;0;0;0;TRUE
83419;26-39;female;majority;0-9y;high school;middle class;0.5822555143238901;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
266664;40-64;male;majority;0-9y;none;working class;0.3230986555294417;FALSE;before 2015;TRUE;TRUE;10238;6000.0;sedan;0;0;0;TRUE
48467;40-64;male;majority;20-29y;none;middle class;0.5272677134348829;TRUE;before 2015;FALSE;FALSE;10238;12000.0;sedan;5;0;5;FALSE
956725;16-25;male;majority;0-9y;university;upper class;0.7387365848026437;TRUE;before 2015;TRUE;FALSE;10238;11000.0;sedan;0;0;0;TRUE
59488;40-64;male;minority;20-29y;university;upper class;0.5628766176819733;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sports car;1;0;3;FALSE
513565;16-25;female;majority;0-9y;high school;working class;0.6578040520558444;TRUE;before 2015;FALSE;FALSE;32765;14000.0;sedan;0;0;0;TRUE
855822;16-25;male;majority;0-9y;none;poverty;0.5135702694991496;FALSE;before 2015;FALSE;FALSE;10238;9000.0;sedan;0;0;0;TRUE
493576;26-39;female;minority;0-9y;high school;middle class;0.4809742536849557;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
854084;26-39;male;majority;0-9y;high school;middle class;0.4974447856527828;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;FALSE
477066;16-25;male;majority;0-9y;university;middle class;0.5421766916223107;TRUE;before 2015;FALSE;TRUE;32765;7000.0;sedan;0;0;0;FALSE
468466;16-25;male;majority;0-9y;high school;poverty;0.3547285539804473;FALSE;before 2015;FALSE;TRUE;32765;9000.0;sedan;0;0;0;TRUE
880743;26-39;female;majority;10-19y;university;working class;0.2881664672395424;TRUE;before 2015;TRUE;TRUE;32765;9000.0;sedan;3;1;2;FALSE
407928;65+;male;majority;10-19y;high school;upper class;0.44540556860034497;TRUE;before 2015;TRUE;TRUE;10238;14000.0;sedan;1;0;2;FALSE
394404;40-64;male;majority;20-29y;university;upper class;0.5503647277916662;TRUE;after 2015;TRUE;TRUE;10238;8000.0;sedan;5;0;3;FALSE
910818;26-39;male;majority;10-19y;none;working class;0.4250601733588461;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;1;FALSE
368162;40-64;female;majority;20-29y;university;upper class;0.6216551427948755;TRUE;after 2015;FALSE;TRUE;32765;11000.0;sedan;0;2;0;FALSE
92996;16-25;female;majority;0-9y;university;middle class;0.522834109859868;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
593823;65+;male;majority;30y+;university;upper class;0.6931800347068969;TRUE;after 2015;FALSE;FALSE;10238;14000.0;sedan;4;0;1;FALSE
573601;40-64;female;majority;20-29y;high school;middle class;0.622640063013135;TRUE;after 2015;TRUE;FALSE;32765;10000.0;sedan;5;0;1;FALSE
391636;65+;male;majority;30y+;high school;upper class;0.5739688765741837;TRUE;after 2015;TRUE;TRUE;10238;13000.0;sedan;3;0;8;FALSE
628053;40-64;female;majority;20-29y;high school;upper class;0.5466866988069963;TRUE;before 2015;TRUE;TRUE;92101;8000.0;sedan;2;1;4;FALSE
916342;40-64;male;majority;10-19y;university;middle class;0.570127445996026;FALSE;before 2015;TRUE;TRUE;10238;;sedan;1;0;3;FALSE
875379;40-64;male;minority;20-29y;university;upper class;0.6069875300207482;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;3;1;3;FALSE
934637;40-64;male;majority;20-29y;university;upper class;0.7228069444299715;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;5;0;2;FALSE
893612;65+;female;majority;10-19y;high school;upper class;0.6854959050234728;TRUE;after 2015;TRUE;TRUE;10238;13000.0;sedan;0;1;0;FALSE
791622;26-39;female;majority;10-19y;university;working class;0.3990621047256103;TRUE;before 2015;TRUE;FALSE;32765;11000.0;sedan;0;1;0;FALSE
694795;65+;female;majority;10-19y;university;upper class;0.5910989151873356;FALSE;after 2015;TRUE;TRUE;10238;10000.0;sedan;1;0;1;FALSE
808517;26-39;male;majority;10-19y;high school;middle class;;TRUE;before 2015;FALSE;TRUE;32765;10000.0;sedan;1;0;0;FALSE
126044;40-64;male;majority;20-29y;none;working class;0.4919497683527119;TRUE;before 2015;TRUE;TRUE;10238;7000.0;sedan;3;1;3;FALSE
756176;40-64;male;majority;20-29y;high school;upper class;0.5430384303733916;TRUE;after 2015;TRUE;TRUE;10238;;sports car;6;1;4;FALSE
821932;65+;female;minority;30y+;university;upper class;;TRUE;before 2015;TRUE;TRUE;32765;5000.0;sedan;4;3;1;FALSE
262122;65+;female;majority;20-29y;none;upper class;0.3883294126398464;TRUE;before 2015;FALSE;TRUE;10238;10000.0;sedan;1;0;1;FALSE
775902;26-39;male;majority;10-19y;university;working class;0.4980538083280816;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;1;0;0;FALSE
129481;65+;male;minority;30y+;university;upper class;0.606835028756197;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;5;0;4;FALSE
797033;40-64;male;minority;20-29y;high school;middle class;0.6067334199289113;TRUE;before 2015;TRUE;TRUE;10238;;sedan;3;1;2;FALSE
353598;26-39;female;majority;10-19y;high school;middle class;;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;1;0;2;FALSE
308876;40-64;female;majority;10-19y;university;upper class;;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;1;0;FALSE
834997;26-39;male;majority;10-19y;university;upper class;0.5043915324742732;FALSE;before 2015;TRUE;FALSE;32765;10000.0;sedan;2;0;2;TRUE
514623;26-39;male;majority;0-9y;none;working class;;FALSE;before 2015;TRUE;FALSE;10238;10000.0;sedan;0;0;0;TRUE
107940;65+;female;majority;30y+;university;upper class;0.5452234138072727;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;3;0;5;FALSE
858675;16-25;female;majority;0-9y;none;poverty;0.3719807005181177;FALSE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
505481;40-64;female;majority;10-19y;none;poverty;;TRUE;before 2015;TRUE;TRUE;92101;8000.0;sedan;1;0;0;FALSE
594904;26-39;female;majority;0-9y;high school;working class;0.4726751736932563;FALSE;before 2015;FALSE;TRUE;10238;;sedan;0;0;0;TRUE
747580;16-25;female;majority;0-9y;high school;poverty;0.32602889931133416;FALSE;before 2015;TRUE;FALSE;10238;19000.0;sedan;0;0;0;TRUE
332700;40-64;female;majority;20-29y;university;upper class;0.5298649623852705;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;1;0;1;FALSE
976369;40-64;female;majority;20-29y;none;middle class;0.3940178472726093;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;3;0;0;FALSE
679730;16-25;female;majority;0-9y;high school;poverty;0.4404396695602368;FALSE;before 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;0;TRUE
432058;40-64;male;majority;10-19y;university;middle class;0.6080560740690575;TRUE;after 2015;FALSE;TRUE;32765;9000.0;sedan;0;0;3;FALSE
740498;16-25;male;majority;0-9y;high school;poverty;0.2157278264088223;FALSE;before 2015;FALSE;FALSE;32765;10000.0;sedan;0;0;0;TRUE
801283;16-25;female;majority;0-9y;university;working class;0.32759082445757515;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
539616;26-39;female;majority;0-9y;none;poverty;0.3176973711610151;TRUE;before 2015;FALSE;FALSE;32765;;sedan;0;0;0;FALSE
620447;26-39;female;majority;10-19y;university;upper class;0.7764554390782819;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;1;1;1;FALSE
772315;40-64;female;majority;20-29y;university;upper class;0.5454437446082123;TRUE;before 2015;FALSE;FALSE;10238;11000.0;sedan;1;0;2;FALSE
805314;16-25;male;majority;0-9y;none;poverty;0.3269877087775192;FALSE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
622295;26-39;female;majority;0-9y;high school;middle class;0.4928181363365424;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
769923;65+;female;majority;30y+;high school;upper class;0.6299848044740747;FALSE;after 2015;FALSE;TRUE;10238;15000.0;sedan;2;0;4;FALSE
761062;40-64;female;majority;10-19y;high school;middle class;0.5447521777586471;FALSE;before 2015;TRUE;TRUE;10238;9000.0;sedan;2;0;0;FALSE
602588;26-39;female;majority;10-19y;none;poverty;0.3942650149428709;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;1;FALSE
83737;40-64;female;minority;20-29y;none;working class;0.4183048565105679;FALSE;before 2015;FALSE;TRUE;10238;13000.0;sedan;1;0;0;FALSE
543924;26-39;male;majority;10-19y;university;upper class;0.7646900997648359;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sports car;1;0;2;TRUE
596744;40-64;female;majority;0-9y;university;upper class;0.6966010337271471;TRUE;before 2015;TRUE;TRUE;32765;10000.0;sedan;0;0;0;FALSE
240384;40-64;male;majority;20-29y;high school;upper class;0.6321993849634755;TRUE;before 2015;TRUE;FALSE;10238;10000.0;sedan;2;0;2;FALSE
846855;40-64;female;minority;10-19y;university;upper class;0.6031632370958914;TRUE;before 2015;FALSE;TRUE;32765;11000.0;sedan;2;0;0;FALSE
69212;40-64;male;majority;10-19y;university;upper class;0.5245211285285368;TRUE;before 2015;TRUE;TRUE;32765;;sedan;3;0;0;TRUE
5949;16-25;female;majority;0-9y;high school;middle class;0.5087644219573085;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
764054;40-64;male;majority;20-29y;none;upper class;;TRUE;before 2015;TRUE;FALSE;10238;12000.0;sedan;2;2;2;FALSE
501875;26-39;female;minority;10-19y;high school;middle class;0.5478432125011079;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;1;TRUE
196456;40-64;male;majority;20-29y;none;poverty;0.4070005307400174;FALSE;before 2015;FALSE;TRUE;32765;9000.0;sedan;8;3;4;TRUE
493706;40-64;male;majority;20-29y;university;upper class;0.7641171567990139;FALSE;before 2015;TRUE;TRUE;10238;;sedan;1;0;5;FALSE
241076;26-39;female;minority;0-9y;high school;working class;0.3373787641557072;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
734835;26-39;male;majority;0-9y;none;working class;0.4616897166171542;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;TRUE
70698;40-64;male;minority;20-29y;university;upper class;0.5586102096002697;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;3;1;3;FALSE
148192;26-39;male;majority;0-9y;university;upper class;0.6379102144121085;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
900823;65+;male;majority;30y+;university;upper class;0.6082079204337881;FALSE;before 2015;TRUE;TRUE;10238;12000.0;sedan;4;1;3;FALSE
756342;65+;female;majority;10-19y;high school;upper class;;TRUE;after 2015;TRUE;TRUE;32765;7000.0;sedan;2;0;2;FALSE
906649;16-25;female;majority;0-9y;high school;poverty;0.3904928315382309;FALSE;before 2015;FALSE;FALSE;10238;11000.0;sedan;0;0;0;TRUE
271782;40-64;female;majority;20-29y;university;upper class;0.5829590446374744;TRUE;after 2015;TRUE;TRUE;21217;10000.0;sedan;1;0;1;TRUE
451123;16-25;male;majority;0-9y;none;poverty;0.3528605617419292;TRUE;before 2015;TRUE;TRUE;32765;10000.0;sedan;0;0;0;TRUE
357983;65+;male;majority;30y+;university;upper class;0.7180679557502564;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;4;1;5;FALSE
571194;40-64;female;majority;20-29y;high school;poverty;0.3420137297724536;FALSE;before 2015;TRUE;TRUE;32765;;sedan;6;1;2;FALSE
815139;26-39;female;majority;10-19y;university;middle class;;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;2;0;0;FALSE
872633;16-25;female;minority;0-9y;none;working class;;FALSE;before 2015;FALSE;FALSE;32765;11000.0;sedan;0;0;0;TRUE
291065;65+;male;majority;10-19y;university;upper class;0.5744303378575564;FALSE;before 2015;FALSE;TRUE;92101;12000.0;sedan;3;0;1;TRUE
865832;65+;male;majority;30y+;high school;upper class;0.5837375306849749;FALSE;before 2015;TRUE;TRUE;10238;10000.0;sedan;3;1;5;FALSE
37656;65+;male;majority;30y+;high school;middle class;0.1995862649955144;TRUE;before 2015;TRUE;TRUE;10238;8000.0;sedan;6;1;6;FALSE
769768;16-25;female;majority;0-9y;none;poverty;0.34851046832490545;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
480887;40-64;female;majority;20-29y;none;working class;0.3763609329888923;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;FALSE
387428;26-39;female;majority;10-19y;none;working class;0.4546562937959736;FALSE;before 2015;FALSE;FALSE;10238;18000.0;sedan;2;0;0;FALSE
330099;26-39;female;majority;10-19y;none;poverty;0.2543928838634379;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;0;FALSE
613717;16-25;female;minority;0-9y;high school;poverty;0.4301725188324181;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sports car;0;0;0;TRUE
911473;40-64;male;majority;20-29y;high school;upper class;0.5859101362400143;FALSE;before 2015;TRUE;TRUE;32765;10000.0;sedan;5;0;0;FALSE
563175;40-64;female;majority;20-29y;university;middle class;0.5000798154654826;TRUE;before 2015;FALSE;FALSE;32765;14000.0;sedan;1;1;2;FALSE
272001;26-39;male;majority;10-19y;university;upper class;;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
215445;16-25;male;majority;0-9y;none;poverty;0.4425234857699696;TRUE;before 2015;TRUE;FALSE;10238;;sedan;0;0;0;TRUE
578635;40-64;male;majority;10-19y;high school;middle class;;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;2;0;4;FALSE
887325;16-25;female;majority;0-9y;high school;poverty;0.29830020027982496;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
